x;f_isprime;f_mu;f_pi;f_li;f_r<100>
58.42;16;20.5783;16.7779;
58.519;16;20.6026;16.8;
58.618;16;20.6269;16.8221;
58.717;16;20.6512;16.8441;
58.816;16;20.6755;16.8662;
58.915;16;20.6998;16.8882;
59.014;17;20.7241;16.9102;
59.113;17;20.7484;16.9323;
59.212;17;20.7726;16.9543;
59.311;17;20.7969;16.9763;
59.41;17;20.8211;16.9983;
59.509;17;20.8454;17.0203;
59.608;17;20.8696;17.0423;
59.707;17;20.8938;17.0643;
59.806;17;20.918;17.0862;
59.905;17;20.9422;17.1082;
60.004;17;20.9664;17.1302;
60.103;17;20.9906;17.1521;
60.202;17;21.0147;17.1741;
60.301;17;21.0389;17.196;
60.4;17;21.063;17.218;
60.499;17;21.0872;17.2399;
60.598;17;21.1113;17.2618;
60.697;17;21.1354;17.2837;
60.796;17;21.1595;17.3056;
60.895;17;21.1836;17.3275;
60.994;17;21.2077;17.3494;
61.093;18;21.2318;17.3713;
61.192;18;21.2558;17.3932;
61.291;18;21.2799;17.4151;
61.39;18;21.304;17.437;
61.489;18;21.328;17.4588;
61.588;18;21.352;17.4807;
61.687;18;21.376;17.5025;
61.786;18;21.4001;17.5244;
61.885;18;21.4241;17.5462;
61.984;18;21.4481;17.568;
62.083;18;21.472;17.5899;
62.182;18;21.496;17.6117;
62.281;18;21.52;17.6335;
62.38;18;21.5439;17.6553;
62.479;18;21.5679;17.6771;
62.578;18;21.5918;17.6989;
62.677;18;21.6158;17.7207;
62.776;18;21.6397;17.7424;
62.875;18;21.6636;17.7642;
62.974;18;21.6875;17.786;
63.073;18;21.7114;17.8077;
63.172;18;21.7353;17.8295;
63.271;18;21.7591;17.8512;
63.37;18;21.783;17.873;
63.469;18;21.8069;17.8947;
63.568;18;21.8307;17.9164;
63.667;18;21.8545;17.9382;
63.766;18;21.8784;17.9599;
63.865;18;21.9022;17.9816;
63.964;18;21.926;18.0033;
64.063;18;21.9498;18.025;
64.162;18;21.9736;18.0467;
64.261;18;21.9974;18.0683;
64.36;18;22.0212;18.09;
64.459;18;22.0449;18.1117;
64.558;18;22.0687;18.1334;
64.657;18;22.0924;18.155;
64.756;18;22.1162;18.1767;
64.855;18;22.1399;18.1983;
64.954;18;22.1636;18.22;
65.053;18;22.1874;18.2416;
65.152;18;22.2111;18.2632;
65.251;18;22.2348;18.2848;
65.35;18;22.2585;18.3065;
65.449;18;22.2821;18.3281;
65.548;18;22.3058;18.3497;
65.647;18;22.3295;18.3713;
65.746;18;22.3531;18.3929;
65.845;18;22.3768;18.4144;
65.944;18;22.4004;18.436;
66.043;18;22.424;18.4576;
66.142;18;22.4477;18.4792;
66.241;18;22.4713;18.5007;
66.34;18;22.4949;18.5223;
66.439;18;22.5185;18.5438;
66.538;18;22.5421;18.5654;
66.637;18;22.5657;18.5869;
66.736;18;22.5892;18.6084;
66.835;18;22.6128;18.63;
66.934;18;22.6363;18.6515;
67.033;19;22.6599;18.673;
67.132;19;22.6834;18.6945;
67.231;19;22.707;18.716;
67.33;19;22.7305;18.7375;
67.429;19;22.754;18.759;
67.528;19;22.7775;18.7805;
67.627;19;22.801;18.802;
67.726;19;22.8245;18.8234;
67.825;19;22.848;18.8449;
67.924;19;22.8714;18.8664;
68.023;19;22.8949;18.8878;
68.122;19;22.9184;18.9093;
68.221;19;22.9418;18.9307;
68.32;19;22.9652;18.9521;
68.419;19;22.9887;18.9736;
68.518;19;23.0121;18.995;
68.617;19;23.0355;19.0164;
68.716;19;23.0589;19.0378;
68.815;19;23.0823;19.0593;
68.914;19;23.1057;19.0807;
69.013;19;23.1291;19.1021;
69.112;19;23.1525;19.1234;
69.211;19;23.1759;19.1448;
69.31;19;23.1992;19.1662;
69.409;19;23.2226;19.1876;
69.508;19;23.2459;19.209;
69.607;19;23.2692;19.2303;
69.706;19;23.2926;19.2517;
69.805;19;23.3159;19.273;
69.904;19;23.3392;19.2944;
70.003;19;23.3625;19.3157;
70.102;19;23.3858;19.3371;
70.201;19;23.4091;19.3584;
70.3;19;23.4324;19.3797;
70.399;19;23.4557;19.401;
70.498;19;23.4789;19.4224;
70.597;19;23.5022;19.4437;
70.696;19;23.5254;19.465;
70.795;19;23.5487;19.4863;
70.894;19;23.5719;19.5076;
70.993;19;23.5952;19.5288;
71.092;20;23.6184;19.5501;
71.191;20;23.6416;19.5714;
71.29;20;23.6648;19.5927;
71.389;20;23.688;19.6139;
71.488;20;23.7112;19.6352;
71.587;20;23.7344;19.6564;
71.686;20;23.7575;19.6777;
71.785;20;23.7807;19.6989;
71.884;20;23.8039;19.7202;
71.983;20;23.827;19.7414;
72.082;20;23.8502;19.7626;
72.181;20;23.8733;19.7839;
72.28;20;23.8964;19.8051;
72.379;20;23.9196;19.8263;
72.478;20;23.9427;19.8475;
72.577;20;23.9658;19.8687;
72.676;20;23.9889;19.8899;
72.775;20;24.012;19.9111;
72.874;20;24.0351;19.9323;
72.973;20;24.0582;19.9534;
73.072;21;24.0812;19.9746;
73.171;21;24.1043;19.9958;
73.27;21;24.1274;20.0169;
73.369;21;24.1504;20.0381;
73.468;21;24.1735;20.0593;
73.567;21;24.1965;20.0804;
73.666;21;24.2195;20.1016;
73.765;21;24.2425;20.1227;
73.864;21;24.2656;20.1438;
73.963;21;24.2886;20.1649;
74.062;21;24.3116;20.1861;
74.161;21;24.3346;20.2072;
74.26;21;24.3575;20.2283;
74.359;21;24.3805;20.2494;
74.458;21;24.4035;20.2705;
74.557;21;24.4265;20.2916;
74.656;21;24.4494;20.3127;
74.755;21;24.4724;20.3338;
74.854;21;24.4953;20.3549;
74.953;21;24.5183;20.3759;
75.052;21;24.5412;20.397;
75.151;21;24.5641;20.4181;
75.25;21;24.587;20.4391;
75.349;21;24.6099;20.4602;
75.448;21;24.6328;20.4812;
75.547;21;24.6557;20.5023;
75.646;21;24.6786;20.5233;
75.745;21;24.7015;20.5444;
75.844;21;24.7244;20.5654;
75.943;21;24.7472;20.5864;
76.042;21;24.7701;20.6074;
76.141;21;24.793;20.6285;
76.24;21;24.8158;20.6495;
76.339;21;24.8386;20.6705;
76.438;21;24.8615;20.6915;
76.537;21;24.8843;20.7125;
76.636;21;24.9071;20.7335;
76.735;21;24.9299;20.7544;
76.834;21;24.9527;20.7754;
76.933;21;24.9755;20.7964;
77.032;21;24.9983;20.8174;
77.131;21;25.0211;20.8383;
77.23;21;25.0439;20.8593;
77.329;21;25.0667;20.8803;
77.428;21;25.0894;20.9012;
77.527;21;25.1122;20.9222;
77.626;21;25.1349;20.9431;
77.725;21;25.1577;20.964;
77.824;21;25.1804;20.985;
77.923;21;25.2032;21.0059;
78.022;21;25.2259;21.0268;
78.121;21;25.2486;21.0477;
78.22;21;25.2713;21.0686;
78.319;21;25.294;21.0895;
78.418;21;25.3167;21.1105;
78.517;21;25.3394;21.1313;
78.616;21;25.3621;21.1522;
78.715;21;25.3848;21.1731;
78.814;21;25.4074;21.194;
78.913;21;25.4301;21.2149;
79.012;22;25.4528;21.2358;
79.111;22;25.4754;21.2566;
79.21;22;25.4981;21.2775;
79.309;22;25.5207;21.2984;
79.408;22;25.5433;21.3192;
79.507;22;25.566;21.3401;
79.606;22;25.5886;21.3609;
79.705;22;25.6112;21.3818;
79.804;22;25.6338;21.4026;
79.903;22;25.6564;21.4234;
80.002;22;25.679;21.4443;
80.101;22;25.7016;21.4651;
80.2;22;25.7242;21.4859;
80.299;22;25.7468;21.5067;
80.398;22;25.7693;21.5275;
80.497;22;25.7919;21.5483;
80.596;22;25.8145;21.5691;
80.695;22;25.837;21.5899;
80.794;22;25.8595;21.6107;
80.893;22;25.8821;21.6315;
80.992;22;25.9046;21.6523;
81.091;22;25.9271;21.673;
81.19;22;25.9497;21.6938;
81.289;22;25.9722;21.7146;
81.388;22;25.9947;21.7353;
81.487;22;26.0172;21.7561;
81.586;22;26.0397;21.7769;
81.685;22;26.0622;21.7976;
81.784;22;26.0846;21.8184;
81.883;22;26.1071;21.8391;
81.982;22;26.1296;21.8598;
82.081;22;26.1521;21.8806;
82.18;22;26.1745;21.9013;
